symbol,last_updated,country,region,name,exchange,currency,data_source,industry,sector,market_cap,revenue,profit_margin,operating_margin,return_on_equity,return_on_assets,forward_pe,trailing_pe,price_to_sales,price_to_book,enterprise_value,employees,website,revenue_annual,operating_income,net_income,ebitda,gross_profit,fiscal_year_end,total_assets,total_debt,total_equity,cash,current_assets,current_liabilities,current_ratio,completeness_score
CSP,2025-03-21T10:54:55.432588,Italy,Europe,CSP International,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
FCIT,2025-03-21T10:54:55.448613,United Kingdom,Europe,F&C Invest,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BRGD,2025-03-21T10:54:55.543187,Norway,Europe,Borregaard,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BYOT,2025-03-21T10:54:55.559236,United Kingdom,Europe,Byotrol,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZUMV,2025-03-21T10:54:55.621663,Austria,Europe,Zumtobel AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CMCOM,2025-03-21T10:54:55.668821,Netherlands,Europe,Cm,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HELN,2025-03-21T10:54:55.699862,Switzerland,Europe,Helvetia,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ALLN,2025-03-21T10:54:55.699862,Switzerland,Europe,Allreal Holding,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BIOWKS,2025-03-21T10:54:55.699862,Sweden,Europe,Bio-Works,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1BF,2025-03-21T10:54:55.715530,Germany,Europe,Phoenix,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
REGN,2025-03-21T10:54:55.871120,Germany,Europe,Regeneron Pharma,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
AALD,2025-03-21T10:54:55.902898,Austria,Europe,American Airlines,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BYGGP,2025-03-21T10:54:55.918843,Sweden,Europe,Bygg Partner i Dalarna,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
DTEGnEUR,2025-03-21T10:54:55.998210,Switzerland,Europe,Deutsche Telekom AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ABI,2025-03-21T10:54:56.014218,Italy,Europe,Anheuser Busch Inbev,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
LGEN,2025-03-21T10:54:56.062266,United Kingdom,Europe,Legal & General,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ABF,2025-03-21T10:54:56.077268,United Kingdom,Europe,Associated British Foods,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SOPH,2025-03-21T10:54:56.093269,United Kingdom,Europe,Sophos Group PLC,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TOTF,2025-03-21T10:54:56.155409,Switzerland,Europe,Total,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BEZG,2025-03-21T10:54:56.216450,United Kingdom,Europe,Beazley,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZCCM,2025-03-21T10:54:56.264074,France,Europe,ZCCM Investments,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BGHL,2025-03-21T10:54:56.343690,Netherlands,Europe,Boussard Gavaudan,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SAPGEUR,2025-03-21T10:54:56.359704,Switzerland,Europe,SAP,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MLDTB,2025-03-21T10:54:56.375738,France,Europe,Datbim SA,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
UW,2025-03-21T10:54:56.407791,Germany,Europe,Waste Management,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SIAT,2025-03-21T10:54:56.423886,Switzerland,Europe,CS RE Siat,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
GDWN,2025-03-21T10:54:56.455288,United Kingdom,Europe,Goodwin,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
YPARK,2025-03-21T10:54:56.532726,Spain,Europe,Inmobiliaria Park Rose,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
AFPD,2025-03-21T10:54:56.532726,Switzerland,Europe,Aluflexpack,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MOLDC,2025-03-21T10:54:56.657196,Italy,Europe,Costamp,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SOSI1,2025-03-21T10:54:56.688469,Finland,Europe,Sotkamo Silver AB,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MULQ,2025-03-21T10:54:56.720468,Sweden,Europe,MultiQ International,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
RAAG,2025-03-21T10:54:56.784065,Germany,Europe,Rational AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CVN,2025-03-21T10:54:56.784065,Germany,Europe,Carnarvon Petroleum,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
NY7,2025-03-21T10:54:56.800085,Germany,Europe,Molson Coors Brewing B,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
LHN,2025-03-21T10:54:56.863782,France,Europe,LafargeHolcim,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
NKR,2025-03-21T10:54:56.911907,Norway,Europe,Nekkar Asa,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ALVER,2025-03-21T10:54:56.957700,France,Europe,Vergnet,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
JHD,2025-03-21T10:54:56.988210,United Kingdom,Europe,James Halstead,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ALSS,2025-03-21T10:54:57.050979,Portugal,Europe,Altri,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ABVX,2025-03-21T10:54:57.050979,France,Europe,Abivax SA,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BKNGUSD,2025-03-21T10:54:57.128829,Switzerland,Europe,Booking,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SCOR,2025-03-21T10:54:57.159726,France,Europe,SCOR,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
GRLA,2025-03-21T10:54:57.207651,Denmark,Europe,Gronlandsbanken,Unknown,DKK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SIC,2025-03-21T10:54:57.238452,Switzerland,Europe,Swisscanto CH RE Ifca,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
PSCF,2025-03-21T10:54:57.315986,Switzerland,Europe,Procimmo Swiss Commercial,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CMO,2025-03-21T10:54:57.315986,France,Europe,Crcam Morbihan,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MLVAP,2025-03-21T10:54:57.331497,France,Europe,Kumulus Vape,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
AIBG,2025-03-21T10:54:57.378813,Ireland,Europe,AIB,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
AIKb,2025-03-21T10:54:57.394883,Sweden,Europe,AIK Fotboll,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
PQR,2025-03-21T10:54:57.472133,Spain,Europe,Parques Reunidos,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TOWNT,2025-03-21T10:54:57.502934,United Kingdom,Europe,Town Centre,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ALBOU,2025-03-21T10:54:57.549168,France,Europe,Bourrelier,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BRWM,2025-03-21T10:54:57.642786,United Kingdom,Europe,Blackrock World Mining,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CTH1V,2025-03-21T10:54:57.642786,Finland,Europe,Componenta Oyj,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
LEADD,2025-03-21T10:54:57.689966,Finland,Europe,Leaddesk,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BEG,2025-03-21T10:54:57.720834,United Kingdom,Europe,Begbies Traynor,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
FTON,2025-03-21T10:54:57.766644,Switzerland,Europe,Feintool International Holding,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
VJBA,2025-03-21T10:54:57.766644,Denmark,Europe,Vestjysk Bank,Unknown,DKK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SIE,2025-03-21T10:54:57.829674,Italy,Europe,Siemens AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MAREL,2025-03-21T10:54:57.877174,Netherlands,Europe,Marel hf,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
INGI,2025-03-21T10:54:57.987514,United Kingdom,Europe,Ingenta,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
FPO,2025-03-21T10:54:58.019055,Germany,Europe,Petra Diamonds,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
NEXTNOK,2025-03-21T10:54:58.019055,Sweden,Europe,Next Biometrics,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ABBN,2025-03-21T10:54:58.065548,Switzerland,Europe,ABB,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
DEDIC,2025-03-21T10:54:58.097137,Sweden,Europe,Dedicare B,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
STAF,2025-03-21T10:54:58.127577,United Kingdom,Europe,Staffline,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
WINEW,2025-03-21T10:54:58.143603,United Kingdom,Europe,Majestic Wine,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ETO,2025-03-21T10:54:58.159602,United Kingdom,Europe,Entertainment One,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
H2Fn,2025-03-21T10:54:58.284559,Germany,Europe,Heliocentris Energy Solutions,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ANP,2025-03-21T10:54:58.316565,United Kingdom,Europe,Anpario,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CAH,2025-03-21T10:54:58.331698,Germany,Europe,Cardinal Health,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ARYN,2025-03-21T10:54:58.362361,Ireland,Europe,Aryzta,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
EVE,2025-03-21T10:54:58.362865,Switzerland,Europe,Evolva Holding,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
RIB,2025-03-21T10:54:58.425609,Germany,Europe,RIB Software AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
REDD,2025-03-21T10:54:58.503565,United Kingdom,Europe,Redde,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MBO,2025-03-21T10:54:58.503565,United Kingdom,Europe,Mobilityone,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SLB,2025-03-21T10:54:58.614835,Switzerland,Europe,Schlumberger,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SGOB,2025-03-21T10:54:58.630672,Italy,Europe,Saint Gobain,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
IRLABa,2025-03-21T10:54:58.662402,Sweden,Europe,IRLAB Therapeutics,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TENr,2025-03-21T10:54:58.724349,Greece,Europe,Terna Energy,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
INTEGb,2025-03-21T10:54:58.739532,Sweden,Europe,Integrum,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
IVXG,2025-03-21T10:54:58.739532,Germany,Europe,Invision AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
RAIKV,2025-03-21T10:54:58.802783,Finland,Europe,Raisio,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
NEPA,2025-03-21T10:54:58.881530,Sweden,Europe,Nepa,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CRGIn,2025-03-21T10:54:58.881530,Italy,Europe,Banca Carige RSP,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MBBG,2025-03-21T10:54:58.960924,Germany,Europe,MBB Industries AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BET,2025-03-21T10:54:58.992821,Italy,Europe,BE,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HOC,2025-03-21T10:54:59.008838,Germany,Europe,HolidayCheck,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SIEGnEUR,2025-03-21T10:54:59.008838,Switzerland,Europe,Siemens AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
PVAC,2025-03-21T10:54:59.056461,France,Europe,Pierre Vacances,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
REE,2025-03-21T10:54:59.119337,Spain,Europe,Red Electrica,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HOFI,2025-03-21T10:54:59.165141,Sweden,Europe,Hoist Finance AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ELEC,2025-03-21T10:54:59.258980,Sweden,Europe,Electra Gruppen,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ELY,2025-03-21T10:54:59.258980,Germany,Europe,Callaway Golf,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
UIAV,2025-03-21T10:54:59.274260,Austria,Europe,Unternehmens Invest AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ATVI,2025-03-21T10:54:59.321043,Austria,Europe,Activision Blizzard,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
JBOG,2025-03-21T10:54:59.384353,France,Europe,Jacques Bogart,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
VEMFsdb,2025-03-21T10:54:59.384353,Sweden,Europe,Vostok Emerging Finance Ltd,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
V3VGn,2025-03-21T10:54:59.430865,Germany,Europe,Vita 34 AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
FUGRc,2025-03-21T10:54:59.446881,Netherlands,Europe,Fugro,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ALNGNOK,2025-03-21T10:54:59.586936,Sweden,Europe,Awilco LNG,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
LXSG,2025-03-21T10:54:59.586936,Germany,Europe,Lanxess AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CRDA,2025-03-21T10:54:59.618779,United Kingdom,Europe,Croda Intl,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CONFRZ,2025-03-21T10:54:59.681672,Denmark,Europe,Conferize,Unknown,DKK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2DBn,2025-03-21T10:54:59.712932,Germany,Europe,Dunkin Brands,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
VLTZ,2025-03-21T10:54:59.712932,France,Europe,Graines Voltz,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
AAL,2025-03-21T10:54:59.728063,Switzerland,Europe,Anglo American,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
DB1GnEUR,2025-03-21T10:54:59.743345,Switzerland,Europe,Deutsche Boerse,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
GIRO,2025-03-21T10:54:59.852045,France,Europe,Signaux Girod,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
AEDAS,2025-03-21T10:54:59.882598,Spain,Europe,Aedas Homes,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ALNN6,2025-03-21T10:54:59.928830,France,Europe,Enensys Technologies,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CPRC,2025-03-21T10:55:00.005782,United Kingdom,Europe,Carpetright,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MNL,2025-03-21T10:55:00.021806,United Kingdom,Europe,Manchester and London,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
GSK,2025-03-21T10:55:00.021806,Switzerland,Europe,GlaxoSmithKline,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MLTR,2025-03-21T10:55:00.021806,Sweden,Europe,Uni Light LED,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
NDADK,2025-03-21T10:55:00.085231,Denmark,Europe,Nordea Bank,Unknown,DKK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ALERS,2025-03-21T10:55:00.164078,France,Europe,Eurobio Scientific,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HOLCO,2025-03-21T10:55:00.179172,Netherlands,Europe,Holland Colours,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SVS,2025-03-21T10:55:00.194430,United Kingdom,Europe,Savills,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
VZ,2025-03-21T10:55:00.289406,Austria,Europe,Verizon,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
RISK,2025-03-21T10:55:00.368545,Sweden,Europe,Risk Intelligence,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ANEA,2025-03-21T10:55:00.368545,United Kingdom,Europe,Anglo-Eastern Plantations,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HELIO,2025-03-21T10:55:00.400532,Sweden,Europe,Heliospectra publ AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
DOKA,2025-03-21T10:55:00.448117,Switzerland,Europe,Dorma Kaba Holding,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TRVX,2025-03-21T10:55:00.448117,Norway,Europe,Targovax,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BIOa,2025-03-21T10:55:00.527196,Germany,Europe,Bio-Rad Labs,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HYR,2025-03-21T10:55:00.527196,United Kingdom,Europe,Hydrodec,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SCST,2025-03-21T10:55:00.605601,Sweden,Europe,Scandi Standard publ AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
PCA,2025-03-21T10:55:00.699584,United Kingdom,Europe,Palace Capital PLC,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ROSER,2025-03-21T10:55:00.715650,United Kingdom,Europe,Rose Petroleum,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CTNGk,2025-03-21T10:55:00.715650,Germany,Europe,Centrotherm,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ABM,2025-03-21T10:55:00.746390,Germany,Europe,ABM Industries,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
DIVIb,2025-03-21T10:55:00.762396,Sweden,Europe,Dividend Sweden,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
UTDI,2025-03-21T10:55:00.855917,Austria,Europe,United Internet AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
NETG,2025-03-21T10:55:00.871965,Sweden,Europe,Net Gaming,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SCAb,2025-03-21T10:55:00.966297,Switzerland,Europe,SCA B,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CRR,2025-03-21T10:55:00.997856,Italy,Europe,Carrefour,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CBKG,2025-03-21T10:55:01.013356,Germany,Europe,Commerzbank,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
AAP,2025-03-21T10:55:01.028363,Germany,Europe,Azure Health,Unknown,AUD,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
FPE4y,2025-03-21T10:55:01.028363,Germany,Europe,Fuchs Petrolub ADR,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CVX,2025-03-21T10:55:01.091253,Switzerland,Europe,Chevron,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
FATL,2025-03-21T10:55:01.154498,France,Europe,Fonciere Atland,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
A4Y,2025-03-21T10:55:01.185730,Germany,Europe,Accentro Real Estate,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SORR,2025-03-21T10:55:01.249733,Norway,Europe,Sparebanken Sor,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SAGAG,2025-03-21T10:55:01.328601,United Kingdom,Europe,Saga,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1T1,2025-03-21T10:55:01.343625,Germany,Europe,TechnipFMC,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ATEO,2025-03-21T10:55:01.359615,Belgium,Europe,Atenor,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
VOG,2025-03-21T10:55:01.375075,United Kingdom,Europe,Victoria Oil,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ALBFR,2025-03-21T10:55:01.406299,France,Europe,Sidetrade,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SBUX,2025-03-21T10:55:01.436849,Switzerland,Europe,Starbucks,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CGT,2025-03-21T10:55:01.484482,United Kingdom,Europe,Capital Gearing,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
GIBG,2025-03-21T10:55:01.610354,Germany,Europe,GSW Immobilien AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZO1G,2025-03-21T10:55:01.626569,Switzerland,Europe,Zooplus AG,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
IPF,2025-03-21T10:55:01.626569,United Kingdom,Europe,Intl Personal Finance,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
RM11,2025-03-21T10:55:01.689545,Germany,Europe,Endologix,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
IPCOR,2025-03-21T10:55:01.689545,Sweden,Europe,Intl Petroleum,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BKY,2025-03-21T10:55:01.689545,United Kingdom,Europe,Berkeley Energy,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
PARP,2025-03-21T10:55:01.752189,France,Europe,Groupe Partouche,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MURG,2025-03-21T10:55:01.783392,United Kingdom,Europe,Murgitroyd,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
GREENM,2025-03-21T10:55:01.907189,Denmark,Europe,GreenMobility,Unknown,DKK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2UH,2025-03-21T10:55:01.907189,Germany,Europe,ANGI Homeservices,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ENVI,2025-03-21T10:55:01.985001,Netherlands,Europe,Envipco,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZV,2025-03-21T10:55:02.001019,Italy,Europe,Zignago Vetro,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
GFS,2025-03-21T10:55:02.032160,United Kingdom,Europe,G4S,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MAR,2025-03-21T10:55:02.048215,Austria,Europe,Marriott Int,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
PHLYS,2025-03-21T10:55:02.064109,Norway,Europe,Philly Shipyard ASA,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HLE,2025-03-21T10:55:02.110158,Austria,Europe,Hella KGaA Hueck & Co,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
NWRN,2025-03-21T10:55:02.251784,Switzerland,Europe,Newron Pharmaceuticals,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
G4S,2025-03-21T10:55:02.267830,Denmark,Europe,G4S,Unknown,DKK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
